latitude,longitude,ALLSKY_SFC_SW_DWN_JAN,ALLSKY_SFC_SW_DWN_FEB,ALLSKY_SFC_SW_DWN_MAR,ALLSKY_SFC_SW_DWN_APR,ALLSKY_SFC_SW_DWN_MAY,ALLSKY_SFC_SW_DWN_JUN,ALLSKY_SFC_SW_DWN_JUL,ALLSKY_SFC_SW_DWN_AUG,ALLSKY_SFC_SW_DWN_SEP,ALLSKY_SFC_SW_DWN_OCT,ALLSKY_SFC_SW_DWN_NOV,ALLSKY_SFC_SW_DWN_DEC,ALLSKY_SFC_SW_DWN_ANN,RH2M_JAN,RH2M_FEB,RH2M_MAR,RH2M_APR,RH2M_MAY,RH2M_JUN,RH2M_JUL,RH2M_AUG,RH2M_SEP,RH2M_OCT,RH2M_NOV,RH2M_DEC,RH2M_ANN,T2M_JAN,T2M_FEB,T2M_MAR,T2M_APR,T2M_MAY,T2M_JUN,T2M_JUL,T2M_AUG,T2M_SEP,T2M_OCT,T2M_NOV,T2M_DEC,T2M_ANN,WS2M_JAN,WS2M_FEB,WS2M_MAR,WS2M_APR,WS2M_MAY,WS2M_JUN,WS2M_JUL,WS2M_AUG,WS2M_SEP,WS2M_OCT,WS2M_NOV,WS2M_DEC,WS2M_ANN
28.5,25.0,4.0968,4.98,6.2316,7.187,7.7402,8.1842,8.1149,7.5756,6.6883,5.4766,4.3452,3.7814,6.205,58.73,50.47,40.59,32.25,28.36,27.81,29.89,31.85,36.07,44.17,53.3,61.02,41.18,10.94,12.63,16.59,21.02,25.51,28.89,29.94,30.06,27.67,23.04,17.06,12.54,21.36,2.78,2.94,3.05,3.17,3.11,3.07,2.97,2.79,2.72,2.47,2.3,2.64,2.83
28.5,25.5,4.0968,4.98,6.2316,7.187,7.7402,8.1842,8.1149,7.5756,6.6883,5.4766,4.3452,3.7814,6.205,58.67,50.34,41.0,32.75,28.98,28.58,30.55,32.77,37.22,45.17,53.92,61.22,41.74,10.98,12.68,16.6,20.97,25.44,28.8,29.91,30.01,27.58,23.02,17.1,12.6,21.35,2.77,2.93,3.03,3.14,3.1,3.08,2.98,2.8,2.74,2.5,2.31,2.64,2.83
28.5,26.0,4.0894,4.9853,6.2498,7.2209,7.7885,8.219,8.1134,7.578,6.7049,5.4809,4.3505,3.7814,6.2184,58.54,50.3,41.25,33.21,29.5,29.52,31.47,33.81,38.33,46.04,54.31,61.2,42.27,11.08,12.8,16.68,21.04,25.5,28.78,29.97,30.08,27.58,23.1,17.26,12.73,21.42,2.73,2.86,2.97,3.07,3.05,3.08,2.99,2.81,2.76,2.51,2.29,2.61,2.81
28.5,26.5,4.0894,4.9853,6.2498,7.2209,7.7885,8.219,8.1134,7.578,6.7049,5.4809,4.3505,3.7814,6.2184,58.54,50.3,41.25,33.21,29.5,29.52,31.47,33.81,38.33,46.04,54.31,61.2,42.27,11.08,12.8,16.68,21.04,25.5,28.78,29.97,30.08,27.58,23.1,17.26,12.73,21.42,2.73,2.86,2.97,3.07,3.05,3.08,2.99,2.81,2.76,2.51,2.29,2.61,2.81
28.5,27.0,4.0706,4.9762,6.2455,7.2418,7.8173,8.2524,8.1485,7.6063,6.7255,5.4785,4.3361,3.7781,6.228,58.07,49.78,41.29,33.71,30.15,30.49,32.64,34.94,39.41,46.89,54.55,61.01,42.73,11.25,13.0,16.81,21.1,25.51,28.68,29.85,30.0,27.48,23.11,17.42,12.88,21.46,2.71,2.84,2.96,3.05,3.05,3.11,3.03,2.82,2.8,2.54,2.28,2.58,2.81
28.5,27.5,4.0706,4.9762,6.2455,7.2418,7.8173,8.2524,8.1485,7.6063,6.7255,5.4785,4.3361,3.7781,6.228,57.81,49.6,41.66,34.23,30.77,31.29,33.69,36.05,40.74,48.03,55.04,60.91,43.31,11.3,13.07,16.84,21.09,25.45,28.53,29.64,29.79,27.28,23.04,17.46,12.92,21.41,2.72,2.89,3.02,3.13,3.16,3.21,3.12,2.88,2.93,2.67,2.35,2.61,2.89
28.5,28.0,4.0598,4.956,6.239,7.2271,7.8228,8.2574,8.1487,7.6123,6.7274,5.4792,4.3286,3.7788,6.2246,59.43,51.09,43.17,35.37,31.64,32.25,35.09,37.77,42.89,49.95,56.7,62.33,44.79,10.84,12.63,16.37,20.65,25.0,28.05,29.07,29.17,26.7,22.57,17.07,12.52,20.92,2.76,2.92,3.11,3.23,3.28,3.36,3.26,3.04,3.12,2.86,2.5,2.69,3.01
28.5,28.5,4.0598,4.956,6.239,7.2271,7.8228,8.2574,8.1487,7.6123,6.7274,5.4792,4.3286,3.7788,6.2246,58.39,50.28,42.93,35.3,31.46,32.1,34.91,37.74,43.15,49.68,55.94,61.17,44.41,11.19,13.0,16.68,20.96,25.36,28.44,29.52,29.57,27.03,22.94,17.49,12.91,21.29,2.8,2.93,3.15,3.31,3.4,3.55,3.47,3.27,3.34,3.07,2.67,2.78,3.15
28.5,29.0,4.0478,4.9663,6.2369,7.2055,7.807,8.2486,8.106,7.5737,6.6806,5.4238,4.3193,3.768,6.2033,58.39,50.28,42.93,35.3,31.46,32.1,34.91,37.74,43.15,49.68,55.94,61.17,44.41,11.19,13.0,16.68,20.96,25.36,28.44,29.52,29.57,27.03,22.94,17.49,12.91,21.29,2.8,2.93,3.15,3.31,3.4,3.55,3.47,3.27,3.34,3.07,2.67,2.78,3.15
28.5,29.5,4.0478,4.9663,6.2369,7.2055,7.807,8.2486,8.106,7.5737,6.6806,5.4238,4.3193,3.768,6.2033,58.27,50.29,42.68,35.21,31.15,31.87,34.83,37.62,43.09,49.27,55.41,60.62,44.18,11.37,13.22,16.95,21.26,25.71,28.79,29.86,29.87,27.33,23.29,17.83,13.13,21.59,2.73,2.83,3.11,3.28,3.42,3.62,3.54,3.36,3.45,3.18,2.72,2.75,3.17
28.5,30.0,4.0243,4.9339,6.1884,7.165,7.7592,8.1943,8.0311,7.4976,6.6254,5.3748,4.3025,3.7382,6.1574,57.31,49.46,41.74,34.74,30.61,31.44,34.34,37.05,42.56,48.57,54.23,59.39,43.44,11.59,13.51,17.29,21.57,26.09,29.11,30.21,30.17,27.58,23.57,18.16,13.41,21.89,2.56,2.64,3.04,3.32,3.58,3.82,3.61,3.44,3.56,3.31,2.78,2.66,3.19
28.5,30.5,4.0243,4.9339,6.1884,7.165,7.7592,8.1943,8.0311,7.4976,6.6254,5.3748,4.3025,3.7382,6.1574,55.68,47.8,40.09,33.38,29.55,30.25,33.22,35.67,40.68,46.65,52.19,57.66,41.89,12.0,14.05,17.92,22.21,26.76,29.71,30.75,30.68,28.17,24.2,18.69,13.82,22.45,2.25,2.35,2.85,3.2,3.53,3.84,3.6,3.44,3.53,3.2,2.55,2.35,3.06
28.5,31.0,4.0723,5.0234,6.3091,7.2965,7.9003,8.3604,8.1838,7.6375,6.756,5.4962,4.4009,3.8179,6.2758,54.35,46.11,38.16,31.62,27.96,28.52,30.96,33.27,38.84,45.02,50.21,55.73,40.05,11.81,14.0,17.85,22.07,26.56,29.41,30.48,30.37,27.87,24.0,18.52,13.64,22.25,2.36,2.52,3.0,3.26,3.53,3.83,3.64,3.53,3.6,3.1,2.51,2.4,3.11
28.5,31.5,4.0723,5.0234,6.3091,7.2965,7.9003,8.3604,8.1838,7.6375,6.756,5.4962,4.4009,3.8179,6.2758,54.35,46.11,38.16,31.62,27.96,28.52,30.96,33.27,38.84,45.02,50.21,55.73,40.05,11.81,14.0,17.85,22.07,26.56,29.41,30.48,30.37,27.87,24.0,18.52,13.64,22.25,2.36,2.52,3.0,3.26,3.53,3.83,3.64,3.53,3.6,3.1,2.51,2.4,3.11
28.5,32.0,4.008,4.962,6.2666,7.2374,7.8437,8.3587,8.1826,7.644,6.745,5.4811,4.391,3.7598,6.2448,57.11,48.35,39.69,32.59,28.81,29.57,31.5,34.26,41.1,47.26,52.66,58.0,41.72,10.19,12.39,16.16,20.31,24.7,27.38,28.46,28.3,25.84,22.22,16.85,12.09,20.44,2.58,2.77,3.2,3.31,3.51,3.71,3.37,3.32,3.48,3.06,2.66,2.66,3.14
28.5,32.5,4.008,4.962,6.2666,7.2374,7.8437,8.3587,8.1826,7.644,6.745,5.4811,4.391,3.7598,6.2448,57.2,49.25,42.23,35.31,31.62,33.1,34.12,38.02,45.91,51.45,54.84,58.36,44.27,10.49,12.55,16.09,20.01,24.24,26.78,28.21,27.97,25.48,22.11,16.97,12.37,20.31,3.03,3.08,3.44,3.45,3.69,4.05,3.69,3.75,4.0,3.37,2.92,3.05,3.46
28.5,33.5,4.1191,5.0796,6.3264,7.2727,7.8888,8.3899,8.1751,7.6291,6.7327,5.501,4.4566,3.8479,6.2894,50.84,43.4,34.49,27.65,24.28,23.72,25.35,27.33,31.63,36.88,44.21,50.02,34.95,10.0,11.96,15.72,19.84,24.28,27.35,28.46,28.48,26.38,22.43,16.6,11.87,20.32,2.53,2.7,2.97,3.07,3.28,3.5,3.25,3.21,3.14,2.59,2.4,2.49,2.93
28.5,34.0,4.0452,4.9944,6.2527,7.2012,7.8238,8.365,8.1384,7.5852,6.6881,5.4163,4.3745,3.7841,6.227,50.84,43.4,34.49,27.65,24.28,23.72,25.35,27.33,31.63,36.88,44.21,50.02,34.95,10.0,11.96,15.72,19.84,24.28,27.35,28.46,28.48,26.38,22.43,16.6,11.87,20.32,2.53,2.7,2.97,3.07,3.28,3.5,3.25,3.21,3.14,2.59,2.4,2.49,2.93
28.5,34.5,4.0452,4.9944,6.2527,7.2012,7.8238,8.365,8.1384,7.5852,6.6881,5.4163,4.3745,3.7841,6.227,51.42,45.08,39.05,32.25,28.53,28.24,28.91,31.48,36.76,41.04,46.41,50.99,38.33,13.39,15.19,18.54,22.45,26.76,29.54,31.17,31.19,28.88,25.29,19.64,15.13,23.13,3.19,3.35,3.79,3.83,4.03,4.47,3.89,4.07,4.41,3.65,3.36,3.29,3.78
29.0,25.0,3.8129,4.698,6.0168,7.0579,7.6572,8.1583,8.0782,7.4861,6.5474,5.2896,4.1635,3.5395,6.0475,60.55,52.98,43.6,35.08,30.85,30.15,32.48,34.81,38.83,46.42,55.23,62.49,43.6,10.92,12.51,16.38,20.73,25.26,28.73,29.9,29.97,27.61,23.05,17.1,12.6,21.27,2.77,2.93,3.02,3.1,3.03,2.99,2.91,2.73,2.66,2.39,2.25,2.63,2.78
29.0,25.5,3.8129,4.698,6.0168,7.0579,7.6572,8.1583,8.0782,7.4861,6.5474,5.2896,4.1635,3.5395,6.0475,60.11,52.53,43.61,35.25,31.02,30.51,32.64,35.22,39.4,46.88,55.14,62.0,43.67,11.13,12.74,16.59,20.92,25.46,28.92,30.17,30.23,27.81,23.3,17.41,12.87,21.5,2.76,2.91,3.02,3.1,3.03,3.02,2.94,2.77,2.7,2.45,2.28,2.64,2.8
29.0,26.0,3.7776,4.6567,5.9628,7.0056,7.5979,8.1271,8.0414,7.4501,6.5119,5.2411,4.1009,3.5131,6.0041,59.21,51.89,43.51,35.71,31.6,31.39,33.39,36.1,40.33,47.49,55.04,61.29,43.89,11.53,13.15,16.92,21.18,25.67,29.06,30.37,30.47,27.99,23.59,17.83,13.27,21.79,2.77,2.89,3.0,3.07,3.04,3.07,3.0,2.83,2.75,2.51,2.31,2.66,2.83
29.0,26.5,3.7776,4.6567,5.9628,7.0056,7.5979,8.1271,8.0414,7.4501,6.5119,5.2411,4.1009,3.5131,6.0041,59.21,51.89,43.51,35.71,31.6,31.39,33.39,36.1,40.33,47.49,55.04,61.29,43.89,11.53,13.15,16.92,21.18,25.67,29.06,30.37,30.47,27.99,23.59,17.83,13.27,21.79,2.77,2.89,3.0,3.07,3.04,3.07,3.0,2.83,2.75,2.51,2.31,2.66,2.83
29.0,27.0,3.7848,4.6812,5.9537,7.014,7.6682,8.179,8.0971,7.5038,6.5585,5.2726,4.1093,3.5251,6.0343,57.55,50.42,43.09,36.1,32.47,32.34,34.3,36.87,40.83,47.64,54.45,60.09,43.83,12.11,13.74,17.44,21.6,26.01,29.35,30.67,30.82,28.33,24.02,18.38,13.8,22.23,2.68,2.78,2.86,2.92,2.93,3.01,2.96,2.77,2.71,2.45,2.21,2.56,2.74
29.0,27.5,3.7848,4.6812,5.9537,7.014,7.6682,8.179,8.0971,7.5038,6.5585,5.2726,4.1093,3.5251,6.0343,56.93,49.66,43.08,36.34,33.09,33.33,35.51,38.07,42.07,48.7,54.77,59.76,44.27,12.21,13.91,17.58,21.72,26.05,29.28,30.54,30.69,28.23,24.02,18.47,13.89,22.25,2.67,2.83,2.95,3.06,3.09,3.18,3.09,2.91,2.89,2.61,2.26,2.54,2.84
29.0,28.0,3.8239,4.7134,5.9911,7.0486,7.7143,8.2226,8.1492,7.5626,6.6065,5.3095,4.1378,3.5578,6.0754,58.94,51.49,44.73,37.57,34.05,34.72,37.51,40.33,44.77,51.26,56.85,61.67,46.15,11.56,13.28,16.92,21.08,25.41,28.55,29.71,29.82,27.37,23.27,17.86,13.28,21.55,2.78,2.95,3.12,3.26,3.31,3.41,3.31,3.12,3.14,2.85,2.46,2.69,3.03
29.0,28.5,3.8239,4.7134,5.9911,7.0486,7.7143,8.2226,8.1492,7.5626,6.6065,5.3095,4.1378,3.5578,6.0754,60.66,53.16,46.25,38.63,34.84,35.84,39.01,41.99,46.86,52.99,58.48,62.98,47.63,11.16,12.88,16.48,20.68,25.02,28.09,29.23,29.29,26.83,22.83,17.5,12.93,21.11,2.85,2.99,3.22,3.4,3.5,3.66,3.59,3.38,3.41,3.11,2.68,2.81,3.22
29.0,29.0,3.8189,4.7045,6.0326,7.0872,7.7515,8.2682,8.1677,7.5924,6.6118,5.2812,4.1244,3.5518,6.0883,60.66,53.16,46.25,38.63,34.84,35.84,39.01,41.99,46.86,52.99,58.48,62.98,47.63,11.16,12.88,16.48,20.68,25.02,28.09,29.23,29.29,26.83,22.83,17.5,12.93,21.11,2.85,2.99,3.22,3.4,3.5,3.66,3.59,3.38,3.41,3.11,2.68,2.81,3.22
29.0,29.5,3.8189,4.7045,6.0326,7.0872,7.7515,8.2682,8.1677,7.5924,6.6118,5.2812,4.1244,3.5518,6.0883,60.02,52.57,45.66,38.34,34.31,35.53,38.88,41.74,46.77,52.45,57.52,61.92,47.13,11.31,13.1,16.67,20.86,25.24,28.26,29.4,29.42,26.94,23.01,17.77,13.15,21.3,2.93,3.04,3.36,3.58,3.74,3.98,3.91,3.7,3.77,3.45,2.93,2.95,3.45
29.0,30.0,3.7855,4.6687,5.9858,7.0176,7.6944,8.189,8.0546,7.4899,6.5443,5.238,4.0908,3.5177,6.0286,60.0,52.89,46.24,39.18,34.68,35.78,39.16,41.97,47.06,52.67,57.56,61.81,47.41,11.34,13.1,16.63,20.75,25.22,28.22,29.36,29.35,26.89,23.03,17.82,13.19,21.28,2.67,2.71,3.05,3.33,3.54,3.81,3.66,3.46,3.55,3.29,2.8,2.73,3.22
29.0,30.5,3.7855,4.6687,5.9858,7.0176,7.6944,8.189,8.0546,7.4899,6.5443,5.238,4.0908,3.5177,6.0286,58.65,51.63,44.72,37.75,33.36,33.83,36.91,39.32,44.18,50.12,55.36,60.19,45.49,11.96,13.87,17.58,21.79,26.33,29.37,30.49,30.47,28.04,24.13,18.71,13.85,22.25,2.28,2.34,2.77,3.12,3.39,3.68,3.48,3.31,3.37,3.08,2.5,2.33,2.97
29.0,31.0,3.7673,4.6529,6.0185,7.0754,7.7621,8.2956,8.1326,7.5684,6.6103,5.2894,4.1419,3.5525,6.078,55.9,48.39,40.88,34.44,30.39,30.87,33.3,35.75,41.45,47.69,52.23,57.12,42.35,12.05,14.13,17.92,22.05,26.54,29.47,30.65,30.56,28.04,24.19,18.8,13.91,22.4,2.34,2.49,2.95,3.24,3.5,3.75,3.55,3.43,3.5,3.1,2.5,2.37,3.06
29.0,31.5,3.7673,4.6529,6.0185,7.0754,7.7621,8.2956,8.1326,7.5684,6.6103,5.2894,4.1419,3.5525,6.078,55.9,48.39,40.88,34.44,30.39,30.87,33.3,35.75,41.45,47.69,52.23,57.12,42.35,12.05,14.13,17.92,22.05,26.54,29.47,30.65,30.56,28.04,24.19,18.8,13.91,22.4,2.34,2.49,2.95,3.24,3.5,3.75,3.55,3.43,3.5,3.1,2.5,2.37,3.06
29.0,32.0,3.8357,4.7791,6.1066,7.1688,7.8326,8.3414,8.1643,7.5982,6.6295,5.3462,4.2098,3.6007,6.1397,58.75,50.66,42.53,35.62,31.34,32.02,33.72,36.98,44.24,50.55,54.72,59.35,44.19,10.36,12.47,16.16,20.17,24.57,27.36,28.63,28.46,25.94,22.31,17.06,12.31,20.52,2.6,2.75,3.19,3.33,3.52,3.66,3.28,3.2,3.46,3.16,2.7,2.68,3.13
29.0,32.5,3.8357,4.7791,6.1066,7.1688,7.8326,8.3414,8.1643,7.5982,6.6295,5.3462,4.2098,3.6007,6.1397,59.23,54.22,49.96,44.58,41.44,42.94,43.96,47.75,53.99,58.24,58.76,59.91,51.24,12.94,14.46,17.34,20.68,24.52,26.99,28.58,28.6,26.49,23.5,19.1,14.88,21.54,3.27,3.22,3.58,3.57,3.69,4.03,3.78,3.89,4.28,3.87,3.31,3.3,3.65
29.0,33.5,3.8251,4.7686,6.1438,7.2439,7.919,8.5342,8.3393,7.7477,6.7279,5.3844,4.2552,3.6024,6.2131,57.03,49.35,41.73,34.37,30.55,31.26,32.01,35.66,42.27,46.12,51.34,56.63,42.34,8.37,10.3,13.85,17.85,22.19,24.91,26.5,26.37,24.17,20.6,14.9,10.17,18.39,2.79,2.92,3.19,3.24,3.35,3.55,3.13,3.1,3.26,2.78,2.62,2.75,3.05
29.0,34.0,3.8239,4.7772,6.1375,7.1832,7.8583,8.4886,8.2716,7.6886,6.6948,5.3662,4.2598,3.6151,6.1858,57.03,49.35,41.73,34.37,30.55,31.26,32.01,35.66,42.27,46.12,51.34,56.63,42.34,8.37,10.3,13.85,17.85,22.19,24.91,26.5,26.37,24.17,20.6,14.9,10.17,18.39,2.79,2.92,3.19,3.24,3.35,3.55,3.13,3.1,3.26,2.78,2.62,2.75,3.05
29.0,34.5,3.8239,4.7772,6.1375,7.1832,7.8583,8.4886,8.2716,7.6886,6.6948,5.3662,4.2598,3.6151,6.1858,56.68,49.0,42.7,35.18,31.31,32.43,32.82,37.3,44.76,48.29,51.67,56.29,43.18,9.46,11.44,14.93,19.01,23.42,26.02,27.78,27.55,25.16,21.69,15.93,11.2,19.5,2.85,3.0,3.49,3.57,3.79,4.24,3.82,4.0,4.1,3.28,2.83,2.8,3.48
29.5,25.0,3.8129,4.698,6.0168,7.0579,7.6572,8.1583,8.0782,7.4861,6.5474,5.2896,4.1635,3.5395,6.0475,62.12,55.24,45.77,37.12,32.88,32.35,35.18,37.72,41.43,48.08,56.34,63.38,45.61,11.06,12.56,16.41,20.77,25.29,28.8,30.06,30.09,27.76,23.31,17.41,12.83,21.4,2.81,2.98,3.13,3.23,3.17,3.19,3.17,2.97,2.85,2.54,2.34,2.7,2.92
29.5,25.5,3.8129,4.698,6.0168,7.0579,7.6572,8.1583,8.0782,7.4861,6.5474,5.2896,4.1635,3.5395,6.0475,61.82,54.9,45.99,37.48,33.17,32.89,35.55,38.24,42.13,48.84,56.39,62.92,45.83,11.19,12.71,16.51,20.81,25.33,28.8,30.11,30.15,27.77,23.37,17.6,13.03,21.49,2.87,3.04,3.21,3.31,3.27,3.33,3.31,3.09,2.98,2.67,2.44,2.78,3.03
